video_id,left_knee_min,left_knee_max,left_knee_rom,right_knee_min,right_knee_max,right_knee_rom,left_hip_min,left_hip_max,left_hip_rom,right_hip_min,right_hip_max,right_hip_rom,left_elbow_min,left_elbow_max,left_elbow_rom,right_elbow_min,right_elbow_max,right_elbow_rom,knee_rom_asymmetry,hip_rom_asymmetry,elbow_rom_asymmetry,frames_with_pose,left_knee_max_angular_velocity,left_knee_max_angular_acceleration,right_knee_max_angular_velocity,right_knee_max_angular_acceleration,left_hip_max_angular_velocity,left_hip_max_angular_acceleration,right_hip_max_angular_velocity,right_hip_max_angular_acceleration,left_elbow_max_angular_velocity,left_elbow_max_angular_acceleration,right_elbow_max_angular_velocity,right_elbow_max_angular_acceleration
4fe01bcf-ed4a-4596-8f4a-0da1653536bc,25.505781796235777,177.993424049417,152.48764225318124,12.904125750511046,178.97442207274244,166.0702963222314,13.103467119534852,176.58024462747778,163.47677750794293,8.772729315506258,178.15365834960036,169.3809290340941,18.832695407513576,177.5848805734277,158.75218516591414,68.20270063331056,176.93888339215133,108.73618275884077,13.582654069050164,5.904151526151168,50.01600240707337,359,662.8505509008473,18953.99408952316,626.3695406672348,19758.21477367276,817.3838875397148,21456.294274070886,762.2878529134031,28091.429374049305,652.4615056238147,17322.19220919834,513.1607343624609,12404.114629048663
89818b8b-6e70-4a79-a24f-3879e5c97fae,25.505781796235777,177.993424049417,152.48764225318124,12.904125750511046,178.97442207274244,166.0702963222314,13.103467119534852,176.58024462747778,163.47677750794293,8.772729315506258,178.15365834960036,169.3809290340941,18.832695407513576,177.5848805734277,158.75218516591414,68.20270063331056,176.93888339215133,108.73618275884077,13.582654069050164,5.904151526151168,50.01600240707337,359,662.8505509008473,18953.99408952316,626.3695406672348,19758.21477367276,817.3838875397148,21456.294274070886,762.2878529134031,28091.429374049305,652.4615056238147,17322.19220919834,513.1607343624609,12404.114629048663
9750ddd0-a6a2-4f9f-822a-d24d4f292017,25.505781796235777,177.993424049417,152.48764225318124,12.904125750511046,178.97442207274244,166.0702963222314,13.103467119534852,176.58024462747778,163.47677750794293,8.772729315506258,178.15365834960036,169.3809290340941,18.832695407513576,177.5848805734277,158.75218516591414,68.20270063331056,176.93888339215133,108.73618275884077,13.582654069050164,5.904151526151168,50.01600240707337,359,662.8505509008473,18953.99408952316,626.3695406672348,19758.21477367276,817.3838875397148,21456.294274070886,762.2878529134031,28091.429374049305,652.4615056238147,17322.19220919834,513.1607343624609,12404.114629048663
athletes_sample_video,25.505781796235777,177.993424049417,152.48764225318124,12.904125750511046,178.97442207274244,166.0702963222314,13.103467119534852,176.58024462747778,163.47677750794293,8.772729315506258,178.15365834960036,169.3809290340941,18.832695407513576,177.5848805734277,158.75218516591414,68.20270063331056,176.93888339215133,108.73618275884077,13.582654069050164,5.904151526151168,50.01600240707337,359,662.8505509008473,18953.99408952316,626.3695406672348,19758.21477367276,817.3838875397148,21456.294274070886,762.2878529134031,28091.429374049305,652.4615056238147,17322.19220919834,513.1607343624609,12404.114629048663
dbf7ccf6-0b59-432b-aa70-57657a011e03,25.505781796235777,177.993424049417,152.48764225318124,12.904125750511046,178.97442207274244,166.0702963222314,13.103467119534852,176.58024462747778,163.47677750794293,8.772729315506258,178.15365834960036,169.3809290340941,18.832695407513576,177.5848805734277,158.75218516591414,68.20270063331056,176.93888339215133,108.73618275884077,13.582654069050164,5.904151526151168,50.01600240707337,359,662.8505509008473,18953.99408952316,626.3695406672348,19758.21477367276,817.3838875397148,21456.294274070886,762.2878529134031,28091.429374049305,652.4615056238147,17322.19220919834,513.1607343624609,12404.114629048663
